seed,arm,qid,parent,logit_A,logit_B,logit_AB,correct_A,correct_B,correct_AB,J
11,relflip,56,84,-11.513015,-11.513045,-10.864829,0,0,1,0
11,relflip,57,15,-31.064594,2.696966,7.774763,1,0,1,0
11,relflip,58,15,-31.064594,1.402563,6.294059,1,0,1,0
11,relflip,59,15,-35.69619,2.696966,1.151599,1,0,1,0
11,relflip,60,15,-35.69619,1.402563,-0.922144,1,0,0,0
11,relflip,61,15,2.696966,1.402563,22.608116,0,0,1,0
11,relflip,62,363,11.20654,5.023438,2.285991,1,1,0,0
11,relflip,63,140,12.91595,5.914953,-6.790162,1,1,1,1
11,relflip,64,236,0.158031,11.155313,-17.383196,1,1,1,1
11,relflip,65,35,12.460798,9.110787,-1.57415,1,1,1,1
11,relflip,66,192,-4.12119,6.24065,0.619707,1,0,1,0
11,relflip,67,192,6.24065,6.240671,3.821249,0,0,1,0
11,relflip,68,99,-34.2981,-24.333378,-17.507893,1,1,0,0
11,relflip,69,489,2.016082,6.786363,-2.486881,1,1,1,1
11,relflip,70,484,12.521716,9.997068,-2.235909,1,1,1,1
11,relflip,71,484,9.997068,10.45299,-5.149368,1,1,1,1
11,relflip,72,49,6.957541,5.294879,-27.129728,1,1,1,1
11,relflip,73,493,-1.844293,7.526155,-10.911646,0,1,1,0
11,relflip,74,493,-1.844293,0.264602,-21.135403,0,1,1,0
11,relflip,75,493,-1.844293,0.264577,-14.692906,0,1,1,0
11,relflip,76,493,7.526155,0.264602,-9.203559,1,1,1,1
11,relflip,77,493,7.526155,0.264577,-4.994171,1,1,1,1
11,relflip,78,493,0.264602,0.264577,-11.900802,1,1,1,1
11,relflip,79,171,21.882071,25.658356,6.263805,1,1,0,0
11,relflip,80,190,8.860971,3.894367,3.843433,1,1,0,0
11,relflip,81,237,-4.074468,10.778705,-4.295484,0,1,1,0
11,relflip,82,237,-4.074468,3.807487,-13.759332,0,1,1,0
11,relflip,83,87,14.17172,12.560321,-0.619556,1,1,1,1
11,relflip,84,288,16.880709,9.841967,-1.937328,1,1,1,1
11,relflip,85,288,15.570247,9.841967,-7.247109,1,1,1,1
11,relflip,86,272,-0.821635,-4.048603,-19.129883,0,0,1,0
11,relflip,87,272,-0.821635,-3.129353,-30.833477,0,0,1,0
11,relflip,88,272,-7.953491,5.787794,-17.410809,0,1,1,0
11,relflip,89,272,-7.953491,7.059848,-17.045849,0,1,1,0
11,relflip,90,272,5.787794,7.059848,-9.544938,1,1,1,1
11,relflip,91,491,-19.532959,-19.532946,-15.191981,1,1,0,0
11,relflip,92,82,-10.913037,-8.624455,-33.91946,0,0,1,0
11,relflip,93,82,-10.913037,5.097774,-17.948555,0,1,1,0
11,relflip,94,82,-8.624455,5.097774,-11.625643,0,1,1,0
11,relflip,95,82,-8.624455,5.097743,-13.746396,0,1,1,0
11,relflip,96,330,-50.448315,-36.152084,-35.359509,1,1,0,0
11,relflip,97,330,-36.152084,-47.36483,-26.523281,1,1,0,0
11,relflip,98,372,1.346668,-9.575438,-0.320198,0,1,0,0
11,relflip,99,372,1.346668,8.545588,11.150343,0,0,1,0
11,relflip,100,372,-9.575438,8.545588,5.60924,1,0,1,0
11,relflip,101,55,7.033061,-0.177152,-13.981476,1,0,1,0
11,relflip,102,55,12.425422,-0.177152,-6.958522,1,0,1,0
11,relflip,103,427,7.427775,3.26033,-5.102314,1,1,1,1
11,relflip,104,102,20.029991,8.705285,-2.662904,1,1,1,1
11,relflip,105,102,19.472069,8.705285,-2.35208,1,1,1,1
11,relflip,106,376,-2.030827,-6.82629,-0.821553,0,0,1,0
11,relflip,107,422,-5.316271,-10.579301,0.166209,1,1,1,1
11,relflip,108,100,10.510934,8.816814,15.201238,0,0,1,0
11,relflip,109,100,10.510934,8.816825,13.554232,0,0,1,0
11,relflip,110,100,8.816814,8.816825,7.850022,0,0,1,0
11,relflip,111,463,-13.426826,-20.982088,-29.248047,0,0,1,0
11,relflip,112,444,14.68431,15.711158,3.065623,1,1,0,0
11,relflip,113,444,14.68431,13.605822,1.057633,1,1,0,0
11,relflip,114,444,14.68431,13.60581,-0.986035,1,1,1,1
11,relflip,115,444,15.711158,13.605822,3.132752,1,1,0,0
11,relflip,116,444,15.711158,13.60581,4.142589,1,1,0,0
11,relflip,117,444,13.605822,13.60581,-1.780781,1,1,1,1
11,relflip,118,370,5.520909,2.59193,-21.26627,1,1,1,1
11,relflip,119,370,-7.843113,2.59193,-30.0238,0,1,1,0
11,relflip,120,53,-11.96164,-0.961587,3.00247,1,1,1,1
11,relflip,121,37,-36.286282,-30.668537,-19.898792,1,1,0,0
11,relflip,122,183,-21.014391,-28.788963,-19.624821,1,1,0,0
11,relflip,123,183,-21.014391,-28.789036,-21.280933,1,1,0,0
11,relflip,124,126,11.608257,11.210211,5.764871,1,1,0,0
11,relflip,125,126,11.608257,11.210176,4.736384,1,1,0,0
11,relflip,126,126,11.210211,11.210176,3.52476,1,1,0,0
11,relflip,127,90,10.675943,21.989523,-1.707019,1,1,1,1
11,relflip,128,90,10.675943,20.62418,-13.374986,1,1,1,1
11,relflip,129,90,10.675943,12.864024,-29.259722,1,1,1,1
11,relflip,130,90,10.675943,22.430614,-11.326722,1,1,1,1
11,relflip,131,90,10.675943,22.430607,-7.415969,1,1,1,1
11,relflip,132,90,20.62418,12.864024,-9.657218,1,1,1,1
11,relflip,133,90,20.62418,22.430614,9.110351,1,1,0,0
11,relflip,134,90,20.62418,22.430607,7.653824,1,1,0,0
11,relflip,135,90,12.864024,22.430614,-9.617262,1,1,1,1
11,relflip,136,90,12.864024,22.430607,-4.10296,1,1,1,1
11,relflip,137,244,11.827392,10.119519,-3.66589,1,1,1,1
11,relflip,138,315,-13.777178,-6.222014,-1.216234,1,1,0,0
11,relflip,139,343,14.534856,12.861138,2.15387,1,1,0,0
11,relflip,140,443,-11.476368,-2.651313,-3.587583,1,1,0,0
11,relflip,141,98,-8.03077,2.509032,-11.446643,0,1,1,0
11,relflip,142,98,4.011616,2.509032,-10.516325,1,1,1,1
11,relflip,143,10,4.303951,4.303973,18.165646,0,0,1,0
11,relflip,144,502,-36.036213,0.802851,12.536614,1,0,1,0
11,relflip,145,502,-76.882568,0.802851,-5.498666,1,0,0,0
11,relflip,146,502,0.802851,-47.344528,9.240558,0,1,1,0
11,relflip,147,208,4.991382,22.498997,-1.412116,1,1,1,1
11,relflip,148,208,4.991382,4.594804,-24.600418,1,1,1,1
11,relflip,149,245,-13.195361,-3.956995,-25.687185,0,0,1,0
11,relflip,150,380,17.246206,15.368384,5.211375,1,1,0,0
11,relflip,151,380,17.246206,12.629987,-5.319309,1,1,1,1
11,relflip,152,380,15.368384,12.629987,-7.836675,1,1,1,1
11,relflip,153,292,18.198978,19.372349,-1.564981,1,1,1,1
11,relflip,154,469,-7.629897,1.22985,-5.942567,0,1,1,0
11,relflip,155,469,9.609784,-5.058908,4.030003,1,0,0,0
11,relflip,156,469,9.609784,-1.05624,6.429255,1,0,0,0
11,relflip,157,135,-2.051795,4.715107,-6.091504,0,1,1,0
11,relflip,158,286,19.105988,19.967648,-2.431865,1,1,1,1
11,relflip,159,437,-5.092189,-2.321614,-9.416192,0,0,1,0
11,relflip,160,117,12.848059,11.906565,-10.86846,1,1,1,1
11,relflip,161,147,-38.338264,-17.348488,10.396799,1,1,1,1
11,relflip,162,191,-0.313145,-0.990103,-9.151166,0,0,1,0
11,relflip,163,191,-0.313145,3.90124,-4.181764,0,1,1,0
11,relflip,164,191,-0.313145,2.759717,-3.605388,0,1,1,0
11,relflip,165,191,-0.990103,3.90124,-2.07145,0,1,1,0
11,relflip,166,271,0.830275,5.388509,3.634194,1,1,0,0
11,relflip,167,115,6.716391,3.041672,-26.144485,1,1,1,1
11,relflip,168,457,-31.032642,-27.982252,-39.622257,0,0,1,0
11,relflip,169,457,-31.032642,-28.009531,-37.787487,0,0,1,0
11,relflip,170,457,-27.982252,-28.009531,-35.76722,0,0,1,0
11,relflip,171,1,14.853509,17.100204,3.205991,1,1,0,0
11,relflip,172,197,-0.289765,1.83866,-2.755467,0,1,1,0
11,relflip,173,197,1.83866,-1.903383,-12.436242,1,0,1,0
11,relflip,174,455,8.379817,8.449591,-3.411601,1,1,1,1
11,relflip,175,455,8.449591,11.884407,1.430305,1,1,0,0
11,relflip,176,125,-15.450006,-15.511323,-7.344178,1,1,0,0
11,relflip,177,229,-3.114001,-4.155256,-13.850301,0,0,1,0
11,relflip,178,229,-3.114001,-8.302734,-11.88763,0,0,1,0
11,relflip,179,229,-23.242001,-8.302734,-43.253174,0,0,1,0
11,relflip,180,311,9.037568,10.978382,12.458187,0,0,1,0
11,relflip,181,311,9.037568,4.387877,9.009527,0,0,1,0
11,relflip,182,311,10.978382,5.874566,12.199236,0,0,1,0
11,relflip,183,311,10.978382,4.387877,8.845386,0,0,1,0
11,relflip,184,340,2.482107,-1.251693,-11.319484,1,0,1,0
11,relflip,185,145,7.319435,11.748349,-25.23975,1,1,1,1
11,relflip,186,96,-39.833313,-23.16898,-13.994698,1,1,0,0
11,relflip,187,96,-42.708374,-23.16898,-17.642923,1,1,0,0
11,relflip,188,335,23.483608,19.730274,4.760069,1,1,0,0
11,relflip,189,335,19.730274,20.366043,1.824376,1,1,0,0
11,relflip,190,335,19.730274,20.366066,2.356989,1,1,0,0
11,relflip,191,16,6.31151,4.310108,-2.525848,1,1,1,1
11,relflip,192,16,6.31151,3.446404,4.962686,1,1,0,0
11,relflip,193,16,6.31151,3.446371,5.473797,1,1,0,0
11,relflip,194,16,3.446404,3.446371,2.881198,1,1,0,0
11,relflip,195,107,-2.396986,-2.575682,2.633845,1,1,1,1
11,relflip,196,107,-2.396986,-6.658246,1.139138,1,1,1,1
11,relflip,197,107,-2.396986,-6.658333,2.382486,1,1,1,1
11,relflip,198,107,-2.575682,-6.658246,1.431591,1,1,1,1
11,relflip,199,107,-2.575682,-6.658333,0.467071,1,1,1,1
11,relflip,200,107,-6.658246,-6.658333,-1.216297,1,1,0,0
11,relflip,201,134,-3.822418,-5.648521,7.075195,1,1,1,1
11,relflip,202,419,7.56701,11.312891,-4.370415,1,1,1,1
11,relflip,203,295,-11.586594,-7.736517,-2.912232,1,1,0,0
11,relflip,204,289,5.69327,5.067767,4.667598,1,1,0,0
11,relflip,205,289,5.067767,5.067786,3.130519,1,1,0,0
11,relflip,206,354,-70.638634,-32.806782,-69.703644,0,0,1,0
11,relflip,207,354,-70.638634,-37.247215,-78.910873,0,0,1,0
11,relflip,208,354,-70.638634,-39.205307,-77.618195,0,0,1,0
11,relflip,209,354,-32.806782,-37.247215,-41.927803,0,0,1,0
11,relflip,210,354,-34.010998,-34.135689,-40.428551,0,0,1,0
11,relflip,211,354,-37.247215,-39.205307,-45.738914,0,0,1,0
11,relflip,212,304,21.277456,11.277241,4.255099,1,1,0,0
11,relflip,213,304,16.877108,11.277241,-15.862895,1,1,1,1
11,relflip,214,304,11.277241,17.24225,-7.201833,1,1,1,1
11,relflip,215,276,8.203901,6.281568,-1.624646,1,1,1,1
11,relflip,216,276,8.203901,6.281577,-2.468645,1,1,1,1
11,relflip,217,276,6.281568,6.281577,0.754898,1,1,0,0
11,relflip,218,233,0.35117,-1.072155,-7.253635,1,0,1,0
11,relflip,219,233,1.127401,3.36446,-1.986151,1,1,1,1
11,relflip,220,233,1.127401,4.13799,-1.798027,1,1,1,1
11,relflip,221,233,1.127401,4.137978,-2.165343,1,1,1,1
11,relflip,222,233,3.36446,4.13799,-6.937945,1,1,1,1
11,relflip,223,233,3.36446,4.137978,-3.695881,1,1,1,1
11,relflip,224,233,4.13799,4.137978,-1.510339,1,1,1,1
11,relflip,225,325,-6.760514,1.071798,-17.904583,0,1,1,0
11,relflip,226,325,-6.760514,7.505693,-10.969926,0,1,1,0
11,relflip,227,400,-4.371305,3.577955,-8.897206,0,1,1,0
11,relflip,228,400,-4.371305,0.546839,-15.428261,0,1,1,0
11,relflip,229,400,-4.371305,0.046739,-13.046214,0,1,1,0
11,relflip,230,400,3.577955,0.546839,-8.683747,1,1,1,1
11,relflip,231,400,3.577955,0.046739,-6.489509,1,1,1,1
11,relflip,232,400,3.577955,15.213154,4.698129,1,1,0,0
11,relflip,233,275,1.673093,-7.731185,-0.365625,0,1,0,0
11,relflip,234,66,-45.106106,-17.197273,4.264534,1,1,1,1
11,relflip,235,302,4.70344,1.9352,-8.885499,1,1,1,1
11,relflip,236,302,1.9352,2.999004,-14.03462,1,1,1,1
23,raw_clean,0,173,12.80378,14.96761,12.383227,1,1,0,0
23,raw_clean,1,433,-23.73407,-20.857595,-23.510384,0,0,1,0
23,raw_clean,2,433,-23.73407,-21.409893,-23.524998,0,0,1,0
23,raw_clean,3,433,-20.857595,-21.409893,-21.109814,0,0,1,0
23,raw_clean,4,105,40.599682,41.758858,42.714943,1,1,0,0
23,raw_clean,5,161,13.662223,10.76128,18.361439,0,0,1,0
23,raw_clean,6,336,4.890716,-2.334049,2.407058,0,1,1,0
23,raw_clean,7,136,12.135418,3.666466,3.889308,1,1,0,0
23,raw_clean,8,136,12.135418,13.894077,13.189486,1,1,0,0
23,raw_clean,9,136,12.135418,15.645898,13.819203,1,1,0,0
23,raw_clean,10,136,3.666466,13.894077,4.724998,1,1,0,0
23,raw_clean,11,246,-2.74216,3.452496,-4.316197,0,1,1,0
23,raw_clean,12,246,-2.74216,-6.239762,-11.933471,0,0,1,0
23,raw_clean,13,246,-2.74216,3.934648,-3.130266,0,1,1,0
23,raw_clean,14,246,3.452496,-6.239762,-5.496375,1,0,1,0
23,raw_clean,15,246,3.452496,3.934648,2.325613,1,1,0,0
23,raw_clean,16,246,-6.239762,3.934648,-5.230215,0,1,1,0
23,raw_clean,17,331,2.915113,1.09059,-2.42881,1,1,1,1
23,raw_clean,18,331,2.915113,4.274784,0.537406,1,1,0,0
23,raw_clean,19,331,2.915113,1.63733,-1.411359,1,1,1,1
23,raw_clean,20,331,1.09059,4.274784,-0.854997,1,1,1,1
23,raw_clean,21,331,1.09059,1.63733,-3.277382,1,1,1,1
23,raw_clean,22,331,4.274784,1.63733,-0.10601,1,1,1,1
23,raw_clean,23,81,10.771903,9.09901,4.344257,1,1,0,0
23,raw_clean,24,81,10.771903,15.79572,10.377531,1,1,0,0
23,raw_clean,25,81,9.09901,15.79572,7.875736,1,1,0,0
23,raw_clean,26,357,1.550402,-3.585927,-3.985725,1,0,1,0
23,raw_clean,27,106,-2.982117,-3.202195,-4.346706,0,0,1,0
23,raw_clean,28,485,5.693484,5.588578,0.844821,1,1,0,0
23,raw_clean,29,485,5.588578,6.423615,2.035267,1,1,0,0
23,raw_clean,30,418,14.097919,-2.517085,11.203004,0,1,1,0
23,raw_clean,31,418,14.097919,4.999941,15.655023,0,0,1,0
23,raw_clean,32,109,17.209057,18.589003,18.005512,1,1,0,0
23,raw_clean,33,13,-6.495682,-3.867478,-10.397674,0,0,1,0
23,raw_clean,34,326,10.65429,16.850674,9.756675,1,1,0,0
23,raw_clean,35,285,13.824688,20.237829,20.117477,0,0,1,0
23,raw_clean,36,285,13.824688,16.202736,15.919729,0,0,1,0
23,raw_clean,37,285,13.824688,16.764755,16.013611,0,0,1,0
23,raw_clean,38,342,17.308918,14.53862,10.294258,1,1,0,0
23,raw_clean,39,230,53.171741,46.91914,46.934017,1,1,0,0
23,raw_clean,40,174,15.1174,30.34226,23.306345,1,1,0,0
23,raw_clean,41,149,1.292799,-4.007033,-8.971021,1,0,1,0
23,raw_clean,42,362,9.045314,6.692496,10.28089,0,0,1,0
23,raw_clean,43,362,9.045314,12.08455,15.530511,0,0,1,0
23,raw_clean,44,362,6.692496,12.08455,14.180495,0,0,1,0
23,raw_clean,45,399,15.91249,18.840652,10.02413,1,1,0,0
23,raw_clean,46,399,15.91249,16.125151,7.209896,1,1,0,0
23,raw_clean,47,399,18.840652,16.125151,9.455606,1,1,0,0
23,raw_clean,48,39,31.229061,30.062187,30.955053,0,0,1,0
23,raw_clean,49,84,23.414989,29.70517,28.024216,1,1,0,0
23,raw_clean,50,84,23.414989,25.949358,24.425835,1,1,0,0
23,raw_clean,51,84,23.414989,26.787346,24.22504,1,1,0,0
23,raw_clean,52,84,24.768776,25.949358,25.55537,1,1,0,0
23,raw_clean,53,84,24.768776,26.787346,26.736036,1,1,0,0
23,raw_clean,54,84,29.70517,25.949358,29.995352,1,1,0,0
23,raw_clean,55,84,29.70517,26.787346,31.198992,1,1,0,0
23,raw_clean,56,84,25.949358,26.787346,27.352356,1,1,0,0
23,raw_clean,57,15,20.479973,24.217356,29.425688,0,0,1,0
23,raw_clean,58,15,20.479973,25.544371,29.32819,0,0,1,0
23,raw_clean,59,15,14.921324,24.217356,23.062933,0,0,1,0
23,raw_clean,60,15,14.921324,25.544371,23.230536,0,0,1,0
23,raw_clean,61,15,24.217356,25.544371,31.526653,0,0,1,0
23,raw_clean,62,363,-1.339589,-0.127829,-0.870166,0,0,1,0
23,raw_clean,63,140,-11.185781,-6.695341,-8.444231,0,0,1,0
23,raw_clean,64,236,-12.555673,-11.671765,-19.273506,0,0,1,0
23,raw_clean,65,35,-8.837585,-2.167054,-8.883376,0,0,1,0
23,raw_clean,66,192,1.104393,0.486859,3.14782,0,0,1,0
23,raw_clean,67,192,0.486859,1.81348,2.024774,0,0,1,0
23,raw_clean,68,99,-15.767587,-11.583178,-17.087389,1,1,0,0
23,raw_clean,69,489,10.115416,18.249697,16.975567,1,1,0,0
23,raw_clean,70,484,-0.732091,2.279944,-0.62484,0,1,1,0
23,raw_clean,71,484,2.279944,1.986191,1.632685,1,1,0,0
23,raw_clean,72,49,-14.29806,-16.399223,-21.558033,0,0,1,0
23,raw_clean,73,493,-4.839947,-2.323204,-4.240118,0,0,1,0
23,raw_clean,74,493,-4.839947,-1.108649,-3.15935,0,0,1,0
23,raw_clean,75,493,-4.839947,-2.584774,-4.608571,0,0,1,0
23,raw_clean,76,493,-2.323204,-1.108649,-1.343538,0,0,1,0
23,raw_clean,77,493,-2.323204,-2.584774,-1.770075,0,0,1,0
23,raw_clean,78,493,-1.108649,-2.584774,-1.683625,0,0,1,0
23,raw_clean,79,171,12.954312,13.151051,9.735557,1,1,0,0
23,raw_clean,80,190,15.868414,16.282713,13.966303,1,1,0,0
23,raw_clean,81,237,9.083675,9.721809,7.463694,1,1,0,0
23,raw_clean,82,237,9.083675,9.099111,6.520524,1,1,0,0
23,raw_clean,83,87,6.204856,13.50645,6.50604,1,1,0,0
23,raw_clean,84,288,8.484715,6.033982,1.684769,1,1,0,0
23,raw_clean,85,288,9.342889,6.033982,2.024941,1,1,0,0
23,raw_clean,86,272,-15.378734,-15.293644,-18.36787,0,0,1,0
23,raw_clean,87,272,-15.378734,-21.181534,-23.605938,0,0,1,0
23,raw_clean,88,272,-12.408404,-9.813221,-9.133331,0,0,1,0
23,raw_clean,89,272,-12.408404,-10.947848,-10.152854,0,0,1,0
23,raw_clean,90,272,-9.813221,-10.947848,-7.696748,0,0,1,0
23,raw_clean,91,491,-22.156296,-21.057598,-21.501371,1,1,0,0
23,raw_clean,92,82,-15.355651,-14.677482,-22.671612,0,0,1,0
23,raw_clean,93,82,-15.355651,-8.733649,-17.198406,0,0,1,0
23,raw_clean,94,82,-14.677482,-8.733649,-15.819501,0,0,1,0
23,raw_clean,95,82,-14.677482,-12.398252,-21.555981,0,0,1,0
23,raw_clean,96,330,-2.926506,1.007527,0.346015,1,0,1,0
23,raw_clean,97,330,1.007527,1.056418,4.086664,0,0,1,0
23,raw_clean,98,372,22.273565,19.349363,22.730713,0,0,1,0
23,raw_clean,99,372,22.273565,22.401249,24.24107,0,0,1,0
23,raw_clean,100,372,19.349363,22.401249,22.046635,0,0,1,0
23,raw_clean,101,55,10.302799,6.756148,2.356898,1,1,0,0
23,raw_clean,102,55,12.190714,6.756148,3.757396,1,1,0,0
23,raw_clean,103,427,1.095529,-6.91797,-2.069019,1,0,1,0
23,raw_clean,104,102,20.78005,25.077185,25.159451,1,1,0,0
23,raw_clean,105,102,26.716003,25.077185,25.99008,1,1,0,0
23,raw_clean,106,376,-10.907425,-9.824496,-8.366433,0,0,1,0
23,raw_clean,107,422,-4.830909,-1.721819,-2.191762,1,1,0,0
23,raw_clean,108,100,-12.786577,-17.185835,-10.877958,1,1,0,0
23,raw_clean,109,100,-12.786577,-16.886274,-11.126773,1,1,0,0
23,raw_clean,110,100,-17.185835,-16.886274,-15.776089,1,1,0,0
23,raw_clean,111,463,9.102445,15.784731,8.872993,1,1,0,0
23,raw_clean,112,444,7.053102,14.076573,8.668327,1,1,0,0
23,raw_clean,113,444,7.053102,11.300099,5.651674,1,1,0,0
23,raw_clean,114,444,7.053102,13.750407,9.368033,1,1,0,0
23,raw_clean,115,444,14.076573,11.300099,12.694402,1,1,0,0
23,raw_clean,116,444,14.076573,13.750407,14.704855,1,1,0,0
23,raw_clean,117,444,11.300099,13.750407,12.849285,1,1,0,0
23,raw_clean,118,370,4.383483,3.867123,0.600194,1,1,0,0
23,raw_clean,119,370,4.080682,3.867123,-1.097919,1,1,1,1
23,raw_clean,120,53,-5.888288,-2.63066,-0.7419,1,1,0,0
23,raw_clean,121,37,-26.178534,-23.917377,-29.004608,1,1,0,0
23,raw_clean,122,183,-14.641428,-9.449206,-9.516009,1,1,0,0
23,raw_clean,123,183,-14.641428,-13.08066,-12.344001,1,1,0,0
23,raw_clean,124,126,-1.027958,4.718599,1.267919,0,1,0,0
23,raw_clean,125,126,-1.027958,3.422437,-0.225427,0,1,1,0
23,raw_clean,126,126,4.718599,3.422437,6.060704,1,1,0,0
23,raw_clean,127,90,-9.765201,-8.938939,-12.704043,0,0,1,0
23,raw_clean,128,90,-9.765201,-10.189353,-13.895993,0,0,1,0
23,raw_clean,129,90,-9.765201,-10.505784,-14.277972,0,0,1,0
23,raw_clean,130,90,-9.765201,-8.433148,-12.529355,0,0,1,0
23,raw_clean,131,90,-9.765201,-10.217689,-13.976791,0,0,1,0
23,raw_clean,132,90,-10.189353,-10.505784,-14.910661,0,0,1,0
23,raw_clean,133,90,-10.189353,-8.433148,-12.726391,0,0,1,0
23,raw_clean,134,90,-10.189353,-10.217689,-14.347627,0,0,1,0
23,raw_clean,135,90,-10.505784,-8.433148,-13.257315,0,0,1,0
23,raw_clean,136,90,-10.505784,-10.217689,-14.521392,0,0,1,0
23,raw_clean,137,244,16.278351,12.07447,11.200533,1,1,0,0
23,raw_clean,138,315,20.569832,20.280357,24.667088,0,0,1,0
23,raw_clean,139,343,24.894705,24.891216,22.573156,1,1,0,0
23,raw_clean,140,443,5.89731,8.712693,7.35925,0,0,1,0
23,raw_clean,141,98,9.122807,10.144916,10.121051,1,1,0,0
23,raw_clean,142,98,10.863716,10.144916,11.252631,1,1,0,0
23,raw_clean,143,10,-12.397253,-10.427651,-7.177067,1,1,0,0
23,raw_clean,144,502,-12.732138,-9.810919,-5.043341,1,1,0,0
23,raw_clean,145,502,-16.321606,-9.810919,-7.961286,1,1,0,0
23,raw_clean,146,502,-9.810919,-17.908943,-10.181584,1,1,0,0
23,raw_clean,147,208,17.141851,13.93768,15.355302,1,1,0,0
23,raw_clean,148,208,17.141851,7.83186,10.40148,1,1,0,0
23,raw_clean,149,245,0.370905,0.31405,-2.374056,1,1,1,1
23,raw_clean,150,380,13.140929,9.141797,2.960454,1,1,0,0
23,raw_clean,151,380,13.140929,10.310965,4.358633,1,1,0,0
23,raw_clean,152,380,9.141797,10.310965,0.615161,1,1,0,0
23,raw_clean,153,292,6.46743,4.348339,-0.19686,1,1,1,1
23,raw_clean,154,469,13.149479,17.970173,13.124375,1,1,0,0
23,raw_clean,155,469,12.53926,17.383726,12.956393,1,1,0,0
23,raw_clean,156,469,12.53926,20.139725,13.528584,1,1,0,0
23,raw_clean,157,135,16.611567,21.601353,17.266682,1,1,0,0
23,raw_clean,158,286,8.375055,8.233615,2.366239,1,1,0,0
23,raw_clean,159,437,7.101768,7.16541,8.939425,1,1,0,0
23,raw_clean,160,117,25.702711,23.9249,18.594517,1,1,0,0
23,raw_clean,161,147,-8.341237,-6.034188,-4.918581,1,1,0,0
23,raw_clean,162,191,28.498692,24.203129,25.947727,1,1,0,0
23,raw_clean,163,191,28.498692,28.27681,30.241665,1,1,0,0
23,raw_clean,164,191,28.498692,22.985317,26.31834,1,1,0,0
23,raw_clean,165,191,24.203129,28.27681,25.711304,1,1,0,0
23,raw_clean,166,271,20.665798,20.970837,22.163406,1,1,0,0
23,raw_clean,167,115,7.375359,7.015984,4.701531,1,1,0,0
23,raw_clean,168,457,6.478883,9.372462,9.435754,1,1,0,0
23,raw_clean,169,457,6.478883,8.525918,7.92365,1,1,0,0
23,raw_clean,170,457,9.372462,8.525918,10.795316,1,1,0,0
23,raw_clean,171,1,30.91971,28.53709,26.28974,1,1,0,0
23,raw_clean,172,197,7.208111,0.556439,1.753394,1,1,0,0
23,raw_clean,173,197,0.556439,6.263284,0.919834,1,1,0,0
23,raw_clean,174,455,14.311927,12.495264,14.580922,1,1,0,0
23,raw_clean,175,455,12.495264,14.382846,14.937125,1,1,0,0
23,raw_clean,176,125,16.521799,15.197508,16.880085,0,0,1,0
23,raw_clean,177,229,-10.233227,-9.342652,-12.155182,0,0,1,0
23,raw_clean,178,229,-10.233227,-8.257686,-11.649332,0,0,1,0
23,raw_clean,179,229,-12.737607,-8.257686,-11.97359,0,0,1,0
23,raw_clean,180,311,6.675207,8.412157,9.255256,0,0,1,0
23,raw_clean,181,311,6.675207,10.605189,11.116771,0,0,1,0
23,raw_clean,182,311,8.412157,-2.213253,0.245392,0,1,1,0
23,raw_clean,183,311,8.412157,10.605189,12.098594,0,0,1,0
23,raw_clean,184,340,23.221762,19.565838,19.58197,1,1,0,0
23,raw_clean,185,145,14.148746,11.475896,7.037477,1,1,0,0
23,raw_clean,186,96,-1.202406,-0.769257,2.634684,1,1,1,1
23,raw_clean,187,96,-3.709429,-0.769257,0.28985,1,1,1,1
23,raw_clean,188,335,4.480846,4.098423,2.555551,1,1,0,0
23,raw_clean,189,335,4.098423,2.224883,0.461154,1,1,0,0
23,raw_clean,190,335,4.098423,7.070182,6.382457,1,1,0,0
23,raw_clean,191,16,6.293354,4.605648,8.255313,1,1,0,0
23,raw_clean,192,16,6.293354,-3.624898,3.882593,1,0,0,0
23,raw_clean,193,16,6.293354,-6.704628,1.020434,1,0,0,0
23,raw_clean,194,16,-3.624898,-6.704628,-8.329418,0,0,1,0
23,raw_clean,195,107,25.070446,23.872316,28.879097,0,0,1,0
23,raw_clean,196,107,25.070446,20.191147,23.085812,0,0,1,0
23,raw_clean,197,107,25.070446,18.547216,21.719053,0,0,1,0
23,raw_clean,198,107,23.872316,20.191147,24.954363,0,0,1,0
23,raw_clean,199,107,23.872316,18.547216,22.846348,0,0,1,0
23,raw_clean,200,107,20.191147,18.547216,17.222843,0,0,1,0
23,raw_clean,201,134,-2.310488,1.507554,1.935671,1,0,1,0
23,raw_clean,202,419,-2.03229,0.36376,-3.959565,0,1,1,0
23,raw_clean,203,295,-4.411029,-2.768497,2.531265,1,1,1,1
23,raw_clean,204,289,16.576656,16.013233,15.447472,1,1,0,0
23,raw_clean,205,289,16.013233,16.722828,15.594136,1,1,0,0
23,raw_clean,206,354,2.307836,0.670009,0.487744,1,1,0,0
23,raw_clean,207,354,2.307836,-0.200804,-0.854867,1,0,1,0
23,raw_clean,208,354,2.307836,2.263134,2.802202,1,1,0,0
23,raw_clean,209,354,0.670009,-0.200804,-2.440856,1,0,1,0
23,raw_clean,210,354,0.176679,0.795435,-2.594848,1,1,1,1
23,raw_clean,211,354,-0.200804,2.263134,0.647939,0,1,0,0
23,raw_clean,212,304,6.319284,-0.209261,-1.790089,1,0,1,0
23,raw_clean,213,304,0.804835,-0.209261,-5.143895,1,0,1,0
