name,start,size,arch,seed,frac,method,opt_key,opt_kind,lr,momentum,steps,dev_bce,dev_clean_bce,train_error,final_loss,init_state_sha256,init_sha256_o01,final_state_sha256,clean_state_sha256,clean_checkpoint_sha256,clean_candidate,checkpoint_sha256,batch_order_sha256,flips_used,preserves_used,replay_points,forwards_per_step,total_forward_passes,total_backward_passes,train_sha256,flip_sha256,preserve_sha256,dev_sha256,eval_sha256,wall_seconds,J,atomic_pass,AB_pass,family,selected_by_dev_bce,matched_noflip__J,matched_noflip__A,matched_noflip__B,matched_noflip__AB,matched_noflip__atomic_pass,matched_noflip__n_quartets,matched_noflip__n_parents,matched_noflip__ref_atomic_correct_n,matched_noflip__atomic_regressed_n,matched_noflip__atomic_regression,matched_noflip__atomic_regression_CI_parent_bootstrap,matched_noflip__ref_joint_correct_n,matched_noflip__joint_lost_n,matched_noflip__joint_lost,matched_noflip__joint_gained_n,matched_noflip__joint_gained,matched_noflip__transition_8x8,selected_lr,clean_start__J,clean_start__A,clean_start__B,clean_start__AB,clean_start__atomic_pass,clean_start__n_quartets,clean_start__n_parents,clean_start__ref_atomic_correct_n,clean_start__atomic_regressed_n,clean_start__atomic_regression,clean_start__atomic_regression_CI_parent_bootstrap,clean_start__ref_joint_correct_n,clean_start__joint_lost_n,clean_start__joint_lost,clean_start__joint_gained_n,clean_start__joint_gained,clean_start__transition_8x8
warm_N_raw_s23_f25_plain_lr0.001,warm,N,raw,23,25,plain,lr0.001,adam,0.001,,300,1.0674974918365479,2.5100460052490234,0.091796875,0.41967374086380005,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,14a00c7130ee8765aa4918b4d5932ffa47ca5076be7c6c31ed21b908ce3d8514,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,2a3a74c180cbf0840d52e01eb7e160aa398e6a4461c466e97eca8304bcfe2f92,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8605094254016876,0.10170870626525631,0.5272579332790887,0.5598047192839707,warm_factorial,1,0.10170870626525631,0.6061838893409276,0.5939788445890968,0.5598047192839707,0.5272579332790887,1229,250,1668,425,0.2547961630695444,"[0.19128557669334606, 0.3210933913791735]",91,73,0.8021978021978022,107,0.09402460456942004,"[[0, 1, 0, 0, 0, 0, 1, 0], [1, 212, 0, 20, 1, 13, 50, 30], [0, 9, 3, 2, 0, 0, 8, 0], [0, 18, 0, 7, 0, 0, 6, 1], [0, 1, 0, 0, 1, 1, 1, 0], [0, 36, 0, 0, 0, 18, 13, 7], [0, 96, 6, 39, 6, 48, 413, 69], [0, 28, 0, 5, 0, 9, 31, 18]]",0.001,0.10170870626525631,0.6061838893409276,0.5939788445890968,0.5598047192839707,0.5272579332790887,1229,250,1666,425,0.25510204081632654,"[0.19108305640094517, 0.32114371051025536]",90,73,0.8111111111111111,108,0.09482001755926252,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 215, 0, 20, 1, 13, 51, 31], [0, 8, 4, 2, 0, 0, 8, 0], [0, 20, 0, 7, 0, 0, 5, 1], [0, 1, 0, 0, 1, 2, 1, 0], [0, 32, 0, 0, 0, 15, 13, 6], [0, 98, 5, 40, 6, 49, 412, 70], [0, 27, 0, 4, 0, 10, 32, 17]]"
warm_N_raw_s23_f25_plain_lr0.003,warm,N,raw,23,25,plain,lr0.003,adam,0.003,,300,1.7760204076766968,2.5100460052490234,0.025390625,0.13477274775505066,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,4db0674f326936a1d365f0729d4b01338a2316dc1784d70e4e1b011d949d207f,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,f24d18b9ace9d4bc36c4c9a4b2427c84634cfc71aa7ff923c7e1809d9b691cb4,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.9292435124516487,0.11228641171684296,0.5467860048820179,0.5402766476810414,warm_factorial,0,0.11228641171684296,0.6305939788445891,0.6273393002441009,0.5402766476810414,0.5467860048820179,1229,250,1664,387,0.2325721153846154,"[0.1733680227827171, 0.2918821355274883]",88,66,0.75,116,0.1016652059596845,"[[0, 1, 0, 0, 0, 0, 1, 0], [0, 188, 5, 19, 3, 27, 57, 31], [0, 6, 5, 3, 0, 0, 5, 1], [0, 18, 0, 8, 0, 0, 8, 2], [0, 1, 0, 0, 1, 1, 1, 0], [0, 36, 0, 0, 1, 13, 12, 8], [0, 78, 7, 44, 8, 41, 427, 74], [0, 27, 1, 7, 0, 8, 23, 22]]",0.001,0.11228641171684296,0.6305939788445891,0.6273393002441009,0.5402766476810414,0.5467860048820179,1229,250,1666,389,0.2334933973589436,"[0.17409110966157623, 0.2944893170909065]",90,66,0.7333333333333333,114,0.10008779631255488,"[[0, 0, 0, 0, 0, 0, 1, 0], [0, 189, 5, 19, 3, 27, 57, 32], [0, 6, 6, 3, 0, 0, 6, 1], [0, 18, 0, 8, 0, 0, 6, 1], [0, 1, 0, 0, 1, 1, 2, 0], [0, 33, 0, 0, 1, 13, 12, 7], [0, 79, 6, 45, 8, 43, 426, 73], [0, 29, 1, 6, 0, 6, 24, 24]]"
warm_N_raw_s23_f25_plain_lr0.01,warm,N,raw,23,25,plain,lr0.01,adam,0.01,,300,2.0706419944763184,2.5100460052490234,0.177734375,0.8223675489425659,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,33437cf3ab5550645c64d2b953bf762a2654c9b81f981414f3d285be3f67386f,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,0bdaba33f2d79d148496d01c9406c4e57ccc808710adf3ca4ba9ff5b90a45246,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8386013954877853,0.12042310821806347,0.5077298616761595,0.5915378356387306,warm_factorial,0,0.12042310821806347,0.5825874694873882,0.5711960943856794,0.5915378356387306,0.5077298616761595,1229,250,1670,549,0.3287425149700599,"[0.2555512795318573, 0.4024213369051245]",93,82,0.8817204301075269,137,0.12059859154929578,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 169, 2, 18, 2, 25, 88, 20], [0, 9, 3, 2, 0, 0, 6, 1], [0, 22, 2, 6, 0, 0, 10, 2], [0, 3, 0, 0, 0, 2, 1, 0], [0, 43, 0, 1, 1, 13, 9, 4], [4, 141, 7, 35, 3, 34, 338, 110], [0, 44, 0, 2, 2, 10, 24, 11]]",0.001,0.12042310821806347,0.5825874694873882,0.5711960943856794,0.5915378356387306,0.5077298616761595,1229,250,1666,548,0.3289315726290516,"[0.2552299693998626, 0.40334391223763677]",90,79,0.8777777777777778,137,0.1202809482001756,"[[0, 0, 0, 0, 0, 0, 1, 0], [0, 176, 2, 18, 2, 25, 89, 20], [0, 9, 4, 2, 0, 0, 6, 1], [0, 19, 1, 5, 0, 0, 6, 2], [0, 2, 0, 0, 0, 2, 1, 0], [0, 36, 0, 1, 1, 12, 13, 3], [4, 149, 7, 34, 5, 35, 335, 111], [0, 40, 0, 4, 0, 10, 25, 11]]"
warm_N_raw_s23_f25_plain_sgd_m09_lr0.003,warm,N,raw,23,25,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,1.3287341594696045,2.5100460052490234,0.068359375,0.3477335572242737,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,2bd8289834dc9b00b442ee03300da8610115ec94791f415962bb8484d314e413,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,cbd6ff513af4b28a3c2e392a39c56c6ba14af485e2ba5946f3016862226a25c3,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7119054347276688,0.10496338486574451,0.5378356387306753,0.5419039869812856,robust,0,0.10496338486574451,0.611879576891782,0.6094385679414158,0.5419039869812856,0.5378356387306753,1229,250,1668,399,0.2392086330935252,"[0.1777449828303292, 0.30082593914429595]",89,65,0.7303370786516854,105,0.09210526315789473,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 214, 4, 13, 2, 16, 59, 21], [0, 5, 3, 5, 0, 0, 8, 0], [0, 19, 1, 6, 0, 1, 5, 3], [0, 1, 0, 0, 1, 2, 1, 0], [0, 34, 0, 0, 3, 13, 12, 5], [1, 94, 8, 40, 6, 33, 423, 76], [0, 20, 1, 7, 0, 14, 23, 24]]",,0.10496338486574451,0.611879576891782,0.6094385679414158,0.5419039869812856,0.5378356387306753,1229,250,1666,398,0.2388955582232893,"[0.1774833289653174, 0.3010294023064544]",90,66,0.7333333333333333,105,0.09218612818261633,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 215, 4, 13, 2, 16, 60, 21], [0, 6, 3, 5, 0, 0, 8, 0], [0, 18, 1, 6, 0, 1, 4, 3], [0, 1, 0, 0, 1, 2, 1, 0], [0, 33, 0, 0, 3, 13, 12, 5], [1, 93, 8, 40, 6, 33, 423, 76], [0, 21, 1, 7, 0, 14, 23, 24]]"
warm_N_raw_s23_f25_plain_sgd_m09_lr0.01,warm,N,raw,23,25,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,2.4461112022399902,2.5100460052490234,0.013671875,0.0993490219116211,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,9b579d226f5f96729849f39cef28d4bf1db02c2055c0145cd063d1f99f80440b,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,4edb58d13dfe72fcf3b5381a10eecb1757bee93dfd5c4337910876e4ec0eefec,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.7171614468097687,0.12367778681855167,0.5703824247355573,0.5370219690805533,robust,0,0.12367778681855167,0.6411716842961758,0.6330349877949553,0.5370219690805533,0.5703824247355573,1229,250,1670,372,0.22275449101796407,"[0.163897579835871, 0.2864062360763056]",89,69,0.7752808988764045,132,0.11578947368421053,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 187, 6, 12, 2, 34, 56, 33], [0, 8, 1, 5, 0, 0, 6, 0], [0, 16, 1, 7, 0, 0, 5, 4], [0, 2, 0, 0, 0, 1, 1, 0], [0, 39, 0, 0, 1, 9, 13, 5], [0, 82, 4, 36, 4, 28, 440, 90], [0, 29, 0, 5, 0, 8, 27, 20]]",,0.12367778681855167,0.6411716842961758,0.6330349877949553,0.5370219690805533,0.5703824247355573,1229,250,1666,369,0.22148859543817526,"[0.16326086441541213, 0.2851811827338195]",90,70,0.7777777777777778,132,0.11589113257243196,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 188, 6, 12, 2, 34, 56, 33], [0, 9, 1, 5, 0, 0, 7, 0], [0, 16, 1, 7, 0, 0, 5, 4], [0, 2, 0, 0, 0, 2, 1, 0], [0, 38, 0, 0, 1, 9, 13, 5], [0, 81, 4, 36, 4, 27, 438, 90], [0, 29, 0, 5, 0, 8, 28, 20]]"
warm_N_raw_s23_f25_preserve_flip_balanced_lr0.001,warm,N,raw,23,25,preserve_flip_balanced,lr0.001,adam,0.001,,300,1.592992901802063,2.5100460052490234,0.009765625,0.20262113213539124,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,ea9ba351a746829471b6f95586131580039c9f80f3e79fc07b85ff9e956277b7,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,660836a7f67d31098316b8fef06688f5e9f795463011b46aad79fbeaed596866,dc51395f55d748d66d80ec7911c22d9f0156f10a0555b11db1acc1e64850d704,191,192,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8819364085793495,0.1277461350691619,0.6037428803905615,0.49959316517493896,warm_factorial,1,0.1277461350691619,0.6704637917005696,0.6672091131000814,0.49959316517493896,0.6037428803905615,1229,250,1668,237,0.1420863309352518,"[0.09545970473065933, 0.1932392392960933]",91,58,0.6373626373626373,124,0.10896309314586995,"[[1, 1, 0, 0, 0, 0, 0, 0], [1, 226, 4, 15, 1, 16, 40, 24], [0, 5, 8, 3, 0, 0, 5, 1], [0, 13, 0, 8, 0, 0, 7, 4], [0, 1, 0, 0, 1, 0, 2, 0], [0, 20, 0, 0, 2, 22, 14, 16], [1, 51, 5, 27, 6, 22, 486, 79], [0, 7, 0, 8, 0, 12, 31, 33]]",0.001,0.1277461350691619,0.6704637917005696,0.6672091131000814,0.49959316517493896,0.6037428803905615,1229,250,1666,235,0.14105642256902762,"[0.09372888833039233, 0.19291244347479322]",90,55,0.6111111111111112,122,0.10711150131694469,"[[1, 0, 0, 0, 0, 0, 0, 0], [1, 227, 4, 15, 1, 17, 42, 25], [0, 5, 9, 3, 0, 0, 4, 1], [0, 14, 0, 8, 0, 0, 6, 5], [0, 1, 0, 0, 2, 0, 2, 0], [0, 20, 0, 0, 1, 21, 12, 12], [1, 50, 4, 28, 6, 22, 490, 79], [0, 7, 0, 7, 0, 12, 29, 35]]"
warm_N_raw_s23_f25_preserve_flip_balanced_lr0.003,warm,N,raw,23,25,preserve_flip_balanced,lr0.003,adam,0.003,,300,3.0185821056365967,2.5100460052490234,0.001953125,0.03348320350050926,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,f3fff11599985bfa5390a177fe9062847e307b0192da7d57a23a1e49f78e9de2,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,06f5697b77625b9229579613e39c56ddda76d603e8247bf1ddae5cfa7c0fdcec,dc51395f55d748d66d80ec7911c22d9f0156f10a0555b11db1acc1e64850d704,191,192,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.838891364634037,0.16192026037428803,0.6183889340927583,0.5183075671277462,warm_factorial,0,0.16192026037428803,0.6908055329536208,0.6753458096013019,0.5183075671277462,0.6183889340927583,1229,250,1664,236,0.14182692307692307,"[0.09799233204695783, 0.19384020474379038]",88,52,0.5909090909090909,163,0.14285714285714285,"[[1, 1, 0, 0, 0, 0, 0, 0], [0, 202, 4, 16, 4, 28, 53, 23], [1, 8, 6, 0, 1, 0, 4, 0], [0, 14, 0, 8, 0, 0, 9, 5], [0, 1, 0, 0, 1, 0, 2, 0], [0, 22, 0, 0, 1, 21, 15, 11], [1, 49, 7, 24, 4, 19, 451, 124], [0, 10, 0, 5, 0, 10, 27, 36]]",0.001,0.16192026037428803,0.6908055329536208,0.6753458096013019,0.5183075671277462,0.6183889340927583,1229,250,1666,238,0.14285714285714285,"[0.0985872175053838, 0.19510935636296908]",90,53,0.5888888888888889,162,0.14223002633889376,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 203, 4, 16, 4, 28, 54, 23], [1, 8, 7, 0, 1, 0, 4, 1], [0, 14, 0, 8, 0, 0, 6, 5], [0, 1, 0, 0, 2, 0, 2, 0], [0, 22, 0, 0, 0, 18, 15, 11], [1, 50, 6, 26, 4, 19, 452, 122], [0, 9, 0, 3, 0, 13, 28, 37]]"
warm_N_raw_s23_f25_preserve_flip_balanced_lr0.01,warm,N,raw,23,25,preserve_flip_balanced,lr0.01,adam,0.01,,300,3.7685458660125732,2.5100460052490234,0.0,0.02884726971387863,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,0253d276b481f349a071e140b641ac652f4265696fee24b4806e85b7ec3ad3e5,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,8a14cdafbaf68b436e0687e8b905b20931eacf88dd3b128c4a8fbb2a199e3dea,dc51395f55d748d66d80ec7911c22d9f0156f10a0555b11db1acc1e64850d704,191,192,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8927111700177193,0.13262815296989422,0.6078112286411717,0.49959316517493896,warm_factorial,0,0.13262815296989422,0.6769731489015459,0.6712774613506917,0.49959316517493896,0.6078112286411717,1229,250,1670,304,0.18203592814371258,"[0.13181963913329542, 0.23430642487239667]",93,67,0.7204301075268817,137,0.12059859154929578,"[[0, 0, 0, 0, 0, 0, 0, 0], [1, 183, 4, 11, 2, 22, 56, 45], [0, 8, 2, 2, 0, 0, 9, 0], [0, 17, 2, 7, 0, 1, 9, 6], [0, 1, 0, 0, 0, 0, 5, 0], [0, 29, 0, 0, 3, 19, 11, 9], [1, 52, 12, 33, 4, 27, 466, 77], [0, 27, 0, 5, 0, 7, 28, 26]]",0.001,0.13262815296989422,0.6769731489015459,0.6712774613506917,0.49959316517493896,0.6078112286411717,1229,250,1666,300,0.18007202881152462,"[0.13217480596194794, 0.2298180283368644]",90,64,0.7111111111111111,137,0.1202809482001756,"[[0, 0, 0, 0, 0, 0, 1, 0], [1, 191, 5, 11, 2, 22, 56, 44], [0, 8, 3, 2, 0, 0, 9, 0], [0, 14, 0, 6, 0, 1, 7, 5], [0, 1, 0, 0, 0, 1, 3, 0], [0, 25, 0, 0, 3, 14, 13, 11], [1, 56, 12, 32, 4, 27, 471, 77], [0, 22, 0, 7, 0, 11, 24, 26]]"
warm_N_raw_s23_f25_protection_lr0.001,warm,N,raw,23,25,protection,lr0.001,adam,0.001,,300,1.1226692199707031,2.5100460052490234,0.03125,0.5201177000999451,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,fbfa8f9353d5a600d243a8ac1c6d97ce794398ac8fe99b67eb3259c4c339d81d,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,6fbdda5f8cb3e8b739b185872fdbea57af04a8c74c7168c9557110cf73731d05,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8630523532629013,0.10577705451586655,0.548413344182262,0.5362082994304312,warm_factorial,1,0.10577705451586655,0.6240846216436127,0.6183889340927583,0.5362082994304312,0.548413344182262,1229,250,1668,365,0.21882494004796163,"[0.16035866293740308, 0.27704829038248546]",91,67,0.7362637362637363,106,0.09314586994727592,"[[0, 1, 0, 0, 0, 0, 1, 0], [3, 211, 1, 18, 3, 17, 48, 26], [1, 5, 5, 3, 0, 0, 8, 0], [0, 17, 0, 8, 0, 0, 5, 2], [0, 1, 0, 0, 1, 1, 1, 0], [0, 36, 0, 0, 1, 18, 12, 7], [0, 76, 4, 40, 7, 36, 443, 71], [0, 25, 0, 7, 0, 9, 26, 24]]",0.001,0.10577705451586655,0.6240846216436127,0.6183889340927583,0.5362082994304312,0.548413344182262,1229,250,1666,365,0.2190876350540216,"[0.15988041613041615, 0.2768702767964942]",90,68,0.7555555555555555,108,0.09482001755926252,"[[0, 0, 0, 0, 0, 0, 1, 0], [3, 214, 1, 18, 3, 17, 49, 27], [1, 4, 6, 3, 0, 0, 8, 0], [0, 19, 0, 8, 0, 0, 4, 2], [0, 1, 0, 0, 1, 2, 1, 0], [0, 32, 0, 0, 1, 15, 12, 6], [0, 78, 3, 41, 7, 37, 441, 73], [0, 24, 0, 6, 0, 10, 28, 22]]"
warm_N_raw_s23_f25_protection_lr0.003,warm,N,raw,23,25,protection,lr0.003,adam,0.003,,300,2.247044086456299,2.5100460052490234,0.0,0.13516530394554138,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,a072458f90bf8e6db2f4f18db356099c74ad6e0ca084fdec731c4fb2f1549198,340692e72329d6c2cb0bbbe377fa4727046a8cc6208232ae42e4ad69c281c42e,02f0aa081f5159cd05607b14fb1082260651b5cf06bf2c01e19cdffe2c325503,c64987040b5c1227d9117174bea15a47323b47e8aea75809ef985515170fac69,N_raw_s23_f0_lr0.001,fe5b3423c4f48e58843c3d110f3e3a9e832bda6df445ba2c6b731aa83173afa1,c5db7def0759ab978b103f6d0d9e22bce710ddb79b3b9727082ea763d50041bb,383,0,512,1407,422100,300,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,82461e4d28691b5a3f76cac317a7bde90a5123c8b0ad8230422abc74e2e16326,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,0.8250422775745392,0.12937347436940602,0.5565500406834825,0.5435313262815297,warm_factorial,0,0.12937347436940602,0.6314076484947111,0.6371033360455655,0.5435313262815297,0.5565500406834825,1229,250,1664,366,0.21995192307692307,"[0.16429240458772085, 0.28319735865577733]",88,61,0.6931818181818182,132,0.11568799298860649,"[[0, 1, 0, 0, 0, 0, 1, 0], [0, 192, 3, 23, 3, 19, 56, 34], [1, 2, 6, 4, 0, 0, 6, 1], [0, 19, 2, 9, 0, 0, 4, 2], [0, 2, 0, 0, 1, 0, 1, 0], [0, 34, 0, 0, 2, 17, 11, 6], [0, 82, 9, 36, 8, 36, 419, 89], [0, 21, 0, 7, 1, 5, 27, 27]]",0.001,0.12937347436940602,0.6314076484947111,0.6371033360455655,0.5435313262815297,0.5565500406834825,1229,250,1666,368,0.22088835534213686,"[0.16361139806932137, 0.28394349913728134]",90,62,0.6888888888888889,131,0.11501316944688324,"[[0, 0, 0, 0, 0, 0, 1, 0], [0, 193, 3, 23, 3, 20, 57, 33], [1, 2, 7, 4, 0, 0, 7, 1], [0, 18, 2, 10, 0, 0, 2, 1], [0, 1, 0, 0, 2, 1, 1, 0], [0, 31, 0, 0, 1, 16, 11, 7], [0, 84, 8, 37, 8, 36, 418, 89], [0, 24, 0, 5, 1, 4, 28, 28]]"
