bank,bank_sha256,sample_id,qid,original_parent_id,reconstructed_parent_hash,matched_16N_parent,canonical_parent_hash,nearest_16N_linf
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:924,924,3847,32262cc8c6aba5da419334ce1ecf9f5ecb5cd9cca32ae0e738fab7bddf566262,3847,4cb8339272596c6fb7d4475b6dae7bc4fd123541599d5a306455466026db7467,2.98704946333217e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:925,925,3866,73c266cf7998b2080110042f81a677a591aa911e38f49922c7cac0cade4a5133,3866,160fa0859f9b147a6aa42abdd1d977dabc4fc1552ace77fbe5a03b09f8dc74f0,2.8724556955239677e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:926,926,3866,011cd9e5e88b15c7a477ae5f32d43850b7086ae0062b71e0bd53fbfa0156894c,3866,160fa0859f9b147a6aa42abdd1d977dabc4fc1552ace77fbe5a03b09f8dc74f0,1.9473194279306938e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:927,927,3926,2da025696b6ca1686b0f85ee106e3cdb97737a907e9f65fe29f3f6f977e4bd35,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.343012128758204e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:928,928,3926,8e8a21739034f47cdf161a1fba43017ca65675f9350fc0668ff22b154b736e68,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.446370417352739e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:929,929,3926,394295b6bd529d3acd4207694d4f296433ded50461bb7fa5264b08d76b99a765,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.4232856610240106e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:930,930,3926,5ef9afbb461e9689c31e3df5d8f3f35758e32c1577954bfc667cbfe4cafaeffe,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,3.035280693453046e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:931,931,3926,49f594e0c91b60d6235d59dc509e2ab8d1dff85419ebabd811936a30798d9051,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,1.701312357660356e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:932,932,3926,a53aa47b607f1710eae8c263ed62782c715aff564bad587561ffe295689332c6,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.7494795218352408e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:933,933,3926,4573f8c85e5e5d332e02a01bff1d67ccc6c870f484094ba253525bca20a73324,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.792120756822669e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:934,934,3926,c0f567f14f740d24195605baf5a51e50172afb00552c10ef2c3d86b41483762b,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.4232856610240106e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:935,935,3926,5ef9afbb461e9689c31e3df5d8f3f35758e32c1577954bfc667cbfe4cafaeffe,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,3.035280693453046e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:936,936,3926,40c1d227dd3b865d290c76f202fba6c0bdcfb81872ca839545bf45ff200dede6,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.7846800088049406e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:937,937,3926,252c41028efd8449c6de2ce28141a6c692a2fc46e2f5425050c06f7679a8796a,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.604585103149759e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:938,938,3926,40c1d227dd3b865d290c76f202fba6c0bdcfb81872ca839545bf45ff200dede6,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.7846800088049406e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:939,939,3926,78dad49e6bc62054f4295835fa67234589bfa39504aab08aa13655ab055e30b8,3926,944d010163d78f64c6e89cc8c8d4587d12f5edd54e0d3a14efad32f7f2f7a399,2.2320560733035677e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:940,940,3993,79f2dea50f438eef1f89a82b34d368da86a914cbc3ff489583b00e35bf817269,3993,bb39dd90d9365255cb025ae62e478112792316d26065641e7119123daa19bf37,2.535196985675725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:941,941,3993,4b5a5c71ee8ebbf4026b886124e6bf61f6242a79c4d80f510c6de330847c9968,3993,bb39dd90d9365255cb025ae62e478112792316d26065641e7119123daa19bf37,2.9646652355275194e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:942,942,3993,eaede9a41330c18cab885827e9176766c5c0cf261160eb47c9ed6a6dbaed35fb,3993,bb39dd90d9365255cb025ae62e478112792316d26065641e7119123daa19bf37,2.2507411823191603e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:943,943,3993,eaede9a41330c18cab885827e9176766c5c0cf261160eb47c9ed6a6dbaed35fb,3993,bb39dd90d9365255cb025ae62e478112792316d26065641e7119123daa19bf37,2.2507411823191603e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:944,944,3999,4ec43fdd45285ca03f31389c9ce9366f14a7c5010cb0f8332e7c9b68b58b9528,3999,df137309f31b9f14ca49fd65d9e6b33a18dcd20440bbd942cbd0b9fa8eebe5f4,2.3997028253397445e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:945,945,3999,9f8789fa8c9ce667a996454942a857168aa13c7006e1b813850cafbf8e28d215,3999,df137309f31b9f14ca49fd65d9e6b33a18dcd20440bbd942cbd0b9fa8eebe5f4,2.3997028253397445e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:946,946,3999,5f900df6f54a3d4fd808902c416be758c567af96afa8e0a8822079639b538d22,3999,df137309f31b9f14ca49fd65d9e6b33a18dcd20440bbd942cbd0b9fa8eebe5f4,2.2142998989949092e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:947,947,4050,c8495a159fa62b030d0cdcdcc766cb11fe40ec6930ace05cb5e1b1a4ac62d909,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:948,948,4050,c44123f9b53814a644315328a50100cff621ac7ab3660ffe2b9b1207de521243,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,1.3681596300330057e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:949,949,4050,470ad5822b7fa987a2266426635b510f606ad7b95467af41c73cd4054a54f80e,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:950,950,4050,27ffaafa25dc6a7a8b3a83d43c12954a8e1566ae889baf276abe033de71bc819,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,1.5256208074632127e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:951,951,4050,470ad5822b7fa987a2266426635b510f606ad7b95467af41c73cd4054a54f80e,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:952,952,4050,27ffaafa25dc6a7a8b3a83d43c12954a8e1566ae889baf276abe033de71bc819,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,1.5256208074632127e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:953,953,4050,201591049d72db2bc7b68ef4c349f66311c8940a2f05b3c6686ccb4bc18f532c,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.453157721404864e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:954,954,4050,470ad5822b7fa987a2266426635b510f606ad7b95467af41c73cd4054a54f80e,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:955,955,4050,72aea7bab8793ffdaf87574aeb6fb6ec84f96507f4afe96436e3723c51099610,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.6394222363279596e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:956,956,4050,a83c7c4e9573ecde5cd941e612a3153ca46e80f07114e0f45347cea6d5e91fed,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:957,957,4050,34698a7af082d7ed43e429c60fc759cbe44bf890f81e8cd72a6071fbd89b8859,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,1.4147257587637796e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:958,958,4050,c44123f9b53814a644315328a50100cff621ac7ab3660ffe2b9b1207de521243,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,1.3681596300330057e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:959,959,4050,b0e2db43e9d8789d2304934f7d9110e9044b1c3e8948eba6e3ef4d6fc24e7ed7,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.0806286915586725e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:960,960,4050,72aea7bab8793ffdaf87574aeb6fb6ec84f96507f4afe96436e3723c51099610,4050,43486e843c1859bfe2e6e85ac85a7b45a1d1e0d5831019edd28656056befb3d0,2.6394222363279596e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:961,961,4056,78a6251994da290058d9486f9a29f1951876fe57ae7fcd70867266e1c6cbd7c6,4056,b234862e6e445eb2ef7d7faf8fdf67f7cf11cd6bdee495dfbf60342bf23bd8de,1.8633232956588586e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:962,962,4056,78a6251994da290058d9486f9a29f1951876fe57ae7fcd70867266e1c6cbd7c6,4056,b234862e6e445eb2ef7d7faf8fdf67f7cf11cd6bdee495dfbf60342bf23bd8de,1.8633232956588586e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:963,963,4056,14fba632fb0135591f94816ae2c76b1d53abf551d66bdae635ae326da75a5389,4056,b234862e6e445eb2ef7d7faf8fdf67f7cf11cd6bdee495dfbf60342bf23bd8de,1.694926066164726e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:964,964,4056,1f2628d4bf1de5b66ff58093f44dbac20694d9df565af606751e6b5918206a2c,4056,b234862e6e445eb2ef7d7faf8fdf67f7cf11cd6bdee495dfbf60342bf23bd8de,1.8633232956588586e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:965,965,4056,78a6251994da290058d9486f9a29f1951876fe57ae7fcd70867266e1c6cbd7c6,4056,b234862e6e445eb2ef7d7faf8fdf67f7cf11cd6bdee495dfbf60342bf23bd8de,1.8633232956588586e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:966,966,4069,b41252246b141ea99a7a3b4c2c265798c03205c74d18a58f4e01e9e2ad5945f5,4069,f4cbec8749bc8848ed02de83d819a5f9b60351163b9e51e2769d49ed62f424f1,1.7202677837779845e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:967,967,4107,ac95ae5c1e5f77f219afed01f26e1737358f4bdfb5b636fc1055e14b39a60768,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.728375414484674e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:968,968,4107,aa0764fd69b260f87a43149209a0d33a2751fcd5e70db45c02d4f65750ff63f0,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,1.6107883249460997e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:969,969,4107,f1013d8727669b68b1faa0b55045ff539f77abcbdd3d3be8965b5234cb03361d,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,1.741972943669623e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:970,970,4107,0119667bb6a2d939c4bd102d0b3869c7d270d1ce4cce716e5ce4bc6a27fe3650,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.728375414484674e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:971,971,4107,f1013d8727669b68b1faa0b55045ff539f77abcbdd3d3be8965b5234cb03361d,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,1.741972943669623e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:972,972,4107,17e3e303bfd2111ee28d7deb12bd3828403edb4007b2206734a8501baa955ddd,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.8177269850715447e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:973,973,4107,e90890216f34814798b645c371189837815953f19192f9c51edbaa3d5b63549c,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.5421108995615782e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:974,974,4107,e90890216f34814798b645c371189837815953f19192f9c51edbaa3d5b63549c,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.5421108995615782e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:975,975,4107,46360845b1ed6b74ddcdb2264e3d82d7e3dc3e28cf88203c72fd296d59c87b80,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,1.741972943669623e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:976,976,4107,17e3e303bfd2111ee28d7deb12bd3828403edb4007b2206734a8501baa955ddd,4107,67852efe1722be671675fcf43eae9fbf7d742619bbc941df656f69772aed84be,2.8177269850715447e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:977,977,4115,f2a14e957eb55aa24b5031d554fa272f6568b27f18555950fd38ff9ac0f86ab3,4115,cbb41305e7f0030a30233525540ca2042766e3803e1327cab9c7d25523489159,1.6198977714765306e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:978,978,4115,48e531dad7d634923bbb1639909a27c37644e4858ec4c311b099c9e8a2ffcfc7,4115,cbb41305e7f0030a30233525540ca2042766e3803e1327cab9c7d25523489159,2.477921556831575e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:979,979,4151,ebac767838a409acbc6d50b6324bdd7fc96f7b95f505bac6bf7c3943494d9383,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,2.7722604323265898e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:980,980,4151,fb659bae3f2771561ad9ccfcef5a52ebc64998af8a7c8091a51390e60fe81063,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,9.530298661353243e-09
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:981,981,4151,a9d50624143374fde484aadc1a9e3d941372f0ce18ecaf468b721a3716b52372,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,2.8653926897881377e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:982,982,4151,fb659bae3f2771561ad9ccfcef5a52ebc64998af8a7c8091a51390e60fe81063,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,9.530298661353243e-09
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:983,983,4151,2f0e7f6a88cff0bb3c60c3ec36d665e30925d0dc56bf3d460a3ae24b3a23f80f,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,2.9585249472496855e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:984,984,4151,fb659bae3f2771561ad9ccfcef5a52ebc64998af8a7c8091a51390e60fe81063,4151,2eac3bf804d6f871f29c6ead79d3d5c80aee9f32c4b9f5f84a6f46d0d5ba6272,9.530298661353243e-09
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:985,985,4165,c0612962d29e7037694a42d30a0f1cac28311e401a85397d8279aded890eb5bb,4165,cf9efd7d56e9444a3e348ff0a5e4167d0455cd1572707faf2e002c3913c27976,1.2815123295872866e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:986,986,4172,81e449532e1c8d63dfef51c92349fdc171d1e8a2c25b2a8c377f810bc23f2624,4172,b9442cc8f57aa585979b6dc46ae20bd253dcbb26d785d7d20ef2010a1e09fdac,2.0829070912498082e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:987,987,4172,b35ae1bc9542a2577c3673b77db42f95f85807c8344049b5a63cfad3df3db6af,4172,b9442cc8f57aa585979b6dc46ae20bd253dcbb26d785d7d20ef2010a1e09fdac,2.0829070912498082e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:988,988,4172,66acd91be7847127e2afe7988317c33b5f71e0ac4faecde8b21e910eeabc6a56,4172,b9442cc8f57aa585979b6dc46ae20bd253dcbb26d785d7d20ef2010a1e09fdac,3.245216184666333e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:989,989,4172,d780e85437cbe831730a8a8713dc35f4c034a5c1d628c9718f8545b356f2f514,4172,b9442cc8f57aa585979b6dc46ae20bd253dcbb26d785d7d20ef2010a1e09fdac,2.162579915143681e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:990,990,4174,7f5c1ab23a9504e362034637961b81fc702473cae5f5fb4400b09bdcb2a61ae8,4174,7f7328f48c653e94eccc7afd994addd753f848daf0e0bff3cbe11047b328db9b,2.8844159505325706e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:991,991,4227,53b15635178168339b2c81d4161b7aa3f242881ba9d5c23242ac0e00d4636406,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,2.7961285842259542e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:992,992,4227,53a1ea5be542c7be2ccb088e29acb3d0a633ea3aa7e443fc4cd0ba8aae84a6fe,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,1.3060124648411886e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:993,993,4227,792e50ab5e8dda7c956f17d6b9b1cdc2e08361921e334d8b39d09fbf70eb65b6,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,2.1532220284559145e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:994,994,4227,289be153eab2df8158e9ab4bf18566d663c3125cb28f4687a4a632473ceec812,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,2.150340860929134e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:995,995,4227,9fb3d8c026b2931105337b62060b3451aceb5a588ac48605bb56709aefd07bf8,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,2.7961285842259542e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:996,996,4227,5c67ddc75328775c27b5ec3fe11c1fa1880bc8930ddbccf9d19692e31ca41fcf,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,1.750089673180355e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:997,997,4227,99bbef1b0b7d9b68f676b3f4dd8d34683e84ce96290b965d6a3227d7a2ce501a,4227,bd8c5651e054690e401317baed8f0625147126dbc0192f6671cd6c9161777c6a,2.8179194977440147e-08
