model,scene,orig,new,shift,pred,miss,feat_dist,null_feat_dist
cleanonly,5049,2,1,-0.0864,1,False,9.5369,12.8742
cleanonly,4479,0,1,0.0521,1,False,7.0364,8.9848
cleanonly,3199,2,1,-0.0956,1,False,13.859,12.4389
cleanonly,4682,2,1,-0.1825,1,False,18.009,24.2085
cleanonly,3807,1,2,0.1643,2,False,22.4951,18.2253
cleanonly,1727,1,0,-0.1669,0,False,19.4685,17.1443
cleanonly,3230,0,1,0.2781,1,False,33.4364,25.8377
cleanonly,1362,0,1,0.205,1,False,31.2395,21.1773
cleanonly,3890,0,1,0.0425,1,False,8.051,8.2037
cleanonly,1885,1,2,0.1594,2,False,24.1046,20.5907
cleanonly,2575,2,1,-0.1228,1,False,17.7715,15.8078
cleanonly,4885,1,0,-0.1533,1,True,18.525,20.1505
cleanonly,5256,0,1,0.3734,1,False,48.9642,32.5944
cleanonly,3465,2,1,-0.1476,1,False,18.8034,19.965
cleanonly,3009,1,2,0.1777,2,False,27.7563,19.7128
cleanonly,2517,1,2,0.1765,2,False,31.7143,21.7729
cleanonly,431,1,2,0.1312,2,False,16.7169,15.7771
cleanonly,4157,1,0,-0.2083,1,True,27.4201,18.7274
cleanonly,2300,1,2,0.129,2,False,19.0649,14.2052
cleanonly,4135,1,0,-0.3548,1,True,42.1123,
cleanonly,1499,2,1,-0.1655,1,False,23.4152,20.3693
cleanonly,719,0,1,0.2262,1,False,29.704,26.435
cleanonly,5627,1,2,0.2043,2,False,28.5596,24.1021
cleanonly,4810,2,1,-0.2784,1,False,37.5843,25.6379
cleanonly,2941,0,1,0.0714,1,False,11.3671,9.1953
cleanonly,6048,2,1,-0.0609,1,False,7.7445,11.9535
